ID,Lat,Lon,Sequence,Distance
5456,42.7013614,-83.2988703,1,0.0
5456,42.7013579,-83.2989135,2,3.551561563530296
5456,42.7013479,-83.299037,3,13.704683205613668
5456,42.7013398,-83.2991376,4,21.974606852256258
5456,42.7013297,-83.2992623,5,32.22641978567467
5456,42.7013217,-83.2993602,6,40.27582170643442
5456,42.7013038,-83.2995818,7,58.493377331578536
5456,42.7013018,-83.2996061,8,60.49151627910961
5456,42.7012822,-83.2997487,9,72.34642657104428
5456,42.7012781,-83.2997985,10,76.44139474970734
5456,42.7012599,-83.3000214,11,94.76821665002024
5456,42.701242,-83.3002406,12,112.79085588334506
5456,42.7012337,-83.3003427,13,121.1850666881177
5456,42.7012237,-83.3004669,14,131.3950682497724
5456,42.7012061,-83.3006851,15,149.3328326881386
5456,42.7011881,-83.3009089,16,167.73034033736855
5456,42.701184,-83.3009594,17,171.8821659733014
5456,42.7011723,-83.301134,18,186.20918402656412
5456,42.7011694,-83.3011768,19,189.72151562761195
5456,42.7011651,-83.3012864,20,198.69047885410623
5456,42.7011634,-83.3013532,21,204.15246266404992
5456,42.7011578,-83.3015774,22,222.48404836026737
5456,42.7011565,-83.3015842,23,223.05821990207284
5456,42.7011484,-83.3017124,24,233.57301863764985
5456,42.7011413,-83.3018041,25,241.10796583744568
5456,42.7011232,-83.3020365,26,260.20541154680564
5456,42.7011133,-83.3021638,27,270.666108268043
5456,42.7010945,-83.3024061,28,290.57626348281656
5456,42.7010936,-83.3024481,29,294.0098502468702
5456,42.7010956,-83.3024703,30,295.83755538620574
5456,42.7010971,-83.3024859,31,297.1232109365166
5456,42.7011039,-83.3025104,32,299.2633109429968
5456,42.7011128,-83.3025326,33,301.3298114888617
5456,42.701121,-83.3025496,34,302.9915084470024
5456,42.7011351,-83.3025617,35,304.84510849307867
5456,42.7011642,-83.3025792,36,308.38280148929977
5456,42.7011994,-83.3025862,37,312.3384410422596
5456,42.7012401,-83.3025945,38,316.91461686559717
5456,42.7012568,-83.3025979,39,318.7922422237994
5456,42.7013074,-83.3026061,40,324.4584664063706
5456,42.7013374,-83.302613,41,327.8416312831783
5456,42.7013617,-83.3026189,42,330.58634475444046
5456,42.7013935,-83.3026348,43,334.3535010098846
5456,42.7014209,-83.3026499,44,337.6406278512311
5456,42.701439,-83.302664,45,339.9597345448145
5456,42.7014629,-83.3026826,46,343.02124020472564
5456,42.7014997,-83.302718,47,348.03246721731506
5456,42.7015425,-83.3027809,48,355.0373859525246
5456,42.7015636,-83.30282,49,359.00141592476155
5456,42.7015743,-83.30284,50,361.0229594678037
5456,42.7015974,-83.3028922,51,366.002232329756
5456,42.7016157,-83.3029622,52,372.073557205455
5456,42.7016243,-83.3030135,53,376.37330871099044
5456,42.701626,-83.3030418,54,378.69360238967437
5456,42.7016286,-83.3030834,55,382.10528586952586
5456,42.701626,-83.3031562,56,388.06127756590064
5456,42.70161,-83.3033474,57,403.78646733318357
5456,42.7015875,-83.3036142,58,425.73155721734173
5456,42.7015837,-83.30366,59,429.49795831933295
5456,42.7015786,-83.3037205,60,434.47423674967837
5456,42.7015582,-83.3039691,61,454.9152636731665
5456,42.7015327,-83.3042802,62,480.494981059379
5456,42.7014912,-83.3047851,63,522.0110428545624
5456,42.7018025,-83.3047978,64,556.6415773166007
5456,42.7018498,-83.3047998,65,561.9036359639666
5456,42.7019373,-83.3048013,66,571.6339641202469
5456,42.7019361,-83.3049661,67,585.1014591257054
5456,42.7019513,-83.3051255,68,598.2362218201844
5456,42.7019404,-83.3056073,69,637.6257450331572
5456,42.7019251,-83.3062842,70,692.9656185730848
5456,42.701936,-83.3063825,71,701.089248660153
5456,42.7019641,-83.3064566,72,707.9030640472149
5456,42.7019898,-83.3064935,73,712.0574231741339
5456,42.7020257,-83.3065319,74,717.1349877137488
