ID,Lat,Lon,Sequence,Distance
6958,42.3681942,-83.0719487,1,0.0
6958,42.3675168,-83.0714987,2,83.9069020646803
6958,42.3672959,-83.0713583,3,111.04332596007237
6958,42.3665569,-83.0708886,4,201.82596245784674
6958,42.366412,-83.0707919,5,219.7902762174508
6958,42.366387,-83.0707752,6,222.89029451245105
6958,42.365724,-83.070339,7,304.86130784691795
6958,42.3651539,-83.0699417,8,376.163664119799
6958,42.364819,-83.0696957,9,418.5339211934846
6958,42.3642974,-83.0693013,10,484.97110508925437
6958,42.3642483,-83.0692642,11,491.22402153924725
6958,42.3641464,-83.0691901,12,504.08675867108565
6958,42.3640502,-83.0691117,13,516.5733571396066
6958,42.3639845,-83.069068,14,524.7134556804887
6958,42.3637032,-83.0688688,15,560.0155465162427
6958,42.363378,-83.0686384,16,600.8312549184425
6958,42.3631394,-83.0684728,17,630.6476467056204
6958,42.3627506,-83.0682211,18,678.5717060518094
6958,42.3624558,-83.0680199,19,715.2843138842371
6958,42.3623126,-83.0679248,20,733.0212113530928
6958,42.3622233,-83.0678655,21,744.0818346999677
6958,42.362124,-83.067801,22,756.329377773368
6958,42.3620437,-83.0677526,23,766.1038291904957
6958,42.3619904,-83.0677182,24,772.6699594615912
6958,42.361463,-83.067378,25,837.634875336234
6958,42.3612146,-83.0672166,26,868.2741791991356
6958,42.3611826,-83.0671963,27,872.2039364303955
6958,42.361031,-83.0671,28,890.8256585517289
6958,42.3609503,-83.0670467,29,900.810690366119
6958,42.3604976,-83.0667479,30,956.8163926289709
6958,42.3602849,-83.0666091,31,983.0735414609472
6958,42.3601419,-83.066515,32,1000.7545121973628
6958,42.360103,-83.0664894,33,1005.5643100337197
6958,42.359993,-83.066417,34,1019.1656164127926
6958,42.359794,-83.066285,35,1043.8084635330367
6958,42.3597584,-83.06626,36,1048.268225233049
6958,42.3596595,-83.0661906,37,1060.655870237119
6958,42.3593543,-83.0659762,38,1098.8923992343014
6958,42.3591752,-83.0658594,39,1120.9991711617051
6958,42.3589906,-83.0657339,40,1143.97033915538
6958,42.3589159,-83.0656808,41,1153.3527670172202
6958,42.3588105,-83.0656059,42,1166.5902887496072
6958,42.3585507,-83.0654409,43,1198.5018432082209
6958,42.3582882,-83.0652626,44,1231.1608579456056
6958,42.3580183,-83.0650642,45,1265.3141192677351
6958,42.357904,-83.0649813,46,1279.7339828366212
6958,42.3576586,-83.0648156,47,1310.2293365392175
6958,42.3575059,-83.0647115,48,1329.241642758316
6958,42.357321,-83.0645927,49,1352.0012492277322
6958,42.3572698,-83.0645639,50,1358.166667266489
6958,42.3570596,-83.0644454,51,1383.4868927934472
6958,42.356958,-83.064385,52,1395.8263671910724
6958,42.3568624,-83.0643309,53,1407.348645550831
6958,42.356785,-83.064287,54,1416.6805072552595
6958,42.3568153,-83.0641737,55,1426.5811610854134
6958,42.356852,-83.064023,56,1439.6191294634282
6958,42.3568935,-83.0639032,57,1450.4909054106013
6958,42.3570868,-83.0633456,58,1501.0993590603769
6958,42.357114,-83.063267,59,1508.2309239872911
6958,42.357225,-83.062974,60,1535.285763549489
6958,42.357374,-83.06263,61,1568.0494899479904
6958,42.357505,-83.062294,62,1599.2650843917118
6958,42.3575142,-83.0622719,63,1601.3493253044323
6958,42.3575621,-83.0621584,64,1612.0891768858235
6958,42.357591,-83.062088,65,1618.706479477287
6958,42.3576573,-83.0619267,66,1633.8725553565857
6958,42.357769,-83.0616732,67,1658.1241081347684
6958,42.35788,-83.061437,68,1681.1243510519482
6958,42.35806,-83.0610866,69,1716.1893342499998
6958,42.3584527,-83.0602667,70,1796.471936981658
6958,42.3586222,-83.0599186,71,1830.7256627354732
6958,42.358661,-83.059841,72,1838.4242813612382
6958,42.3587204,-83.0597229,73,1850.1627126546748
6958,42.3587688,-83.0596238,74,1859.9232266719139
6958,42.358991,-83.059176,75,1904.2432442668805
6958,42.35905,-83.059041,76,1917.1305251495278
6958,42.359204,-83.058689,77,1950.7421028644171
6958,42.359241,-83.058599,78,1959.2044697398173
6958,42.3596593,-83.0574609,79,2063.646074764504
6958,42.3597051,-83.0573408,80,2074.7507659061357
6958,42.3597443,-83.0572216,81,2085.4710115659477
6958,42.3598174,-83.0570331,82,2102.9624940077415
6958,42.3598416,-83.056958,83,2109.6943041625664
6958,42.3598519,-83.05693,84,2112.2642426623524
6958,42.3598607,-83.0569053,85,2114.517299065716
6958,42.3600476,-83.0563906,86,2161.638116110176
6958,42.3605093,-83.0551228,87,2277.7701633602637
6958,42.360592,-83.054891,88,2298.919617001345
6958,42.3606736,-83.0546641,89,2319.6534122977696
6958,42.3607847,-83.0543589,90,2347.607689705583
6958,42.3609202,-83.0539864,91,2381.7212898046228
6958,42.36098,-83.053821,92,2396.850712103139
6958,42.3610401,-83.05366,93,2411.6712561374015
6958,42.3611078,-83.0534787,94,2428.361575876092
6958,42.3615514,-83.0522911,95,2537.697325003294
6958,42.361604,-83.052138,96,2551.5697172448845
6958,42.3617097,-83.0518259,97,2579.77790117406
6958,42.3617484,-83.0517117,98,2590.1005901710664
6958,42.3618708,-83.0513867,99,2620.071883338532
6958,42.362018,-83.0509956,100,2656.1340557323097
6958,42.3620713,-83.0508712,101,2667.9490410872304
6958,42.3621148,-83.0506839,102,2684.080264205457
6958,42.362226,-83.0502057,103,2725.269861862443
6958,42.3623734,-83.0494405,104,2790.241395468043
6958,42.3623999,-83.0493487,105,2798.339005536803
6958,42.3624715,-83.0491013,106,2820.1693660871847
6958,42.36254,-83.048889,107,2839.202783954513
6958,42.3626054,-83.048704,108,2856.05271349093
6958,42.3628071,-83.0481568,109,2906.2950865827042
6958,42.3628425,-83.0480535,110,2915.650713992359
6958,42.3629004,-83.0478662,111,2932.331971880893
6958,42.3629535,-83.0476539,112,2950.7469932400195
6958,42.36297,-83.0474235,113,2969.765577821695
6958,42.3629594,-83.0473126,114,2978.9531443831365
6958,42.3629426,-83.0471367,115,2993.5254893423576
6958,42.3628623,-83.0468593,116,3018.003584140576
6958,42.3627597,-83.0466532,117,3038.4216282707225
6958,42.3626334,-83.0465019,118,3057.176934030285
6958,42.3625226,-83.0464071,119,3071.7529156240616
6958,42.3622611,-83.0462454,120,3103.721730832868
6958,42.3619014,-83.046011,121,3148.1136937465894
6958,42.3618675,-83.0459889,122,3152.297743980269
6958,42.3615762,-83.045799,123,3188.2508457036533
6958,42.3615322,-83.0457278,124,3195.877095763496
6958,42.3614873,-83.0456185,125,3206.1520229439834
6958,42.3614726,-83.0455625,126,3211.0348622617585
6958,42.3614611,-83.0454683,127,3218.8795310044466
6958,42.3614662,-83.0453582,128,3227.943424033351
6958,42.3614907,-83.0452366,129,3238.2991896523836
6958,42.3615609,-83.0450291,130,3257.049999756942
6958,42.362311,-83.042961,131,3446.336880253444
6958,42.3623599,-83.0428264,132,3458.660294689705
6958,42.362871,-83.041421,133,3587.357919282899
6958,42.3630376,-83.0409636,134,3629.2562036359914
6958,42.363605,-83.039406,135,3771.9367105469464
6958,42.3636736,-83.0392173,136,3789.2152415878027
6958,42.3637813,-83.0389214,137,3816.3159440257095
6958,42.363976,-83.038386,138,3865.3432852577725
6958,42.364345,-83.03737,139,3958.356363356779
6958,42.3647,-83.036395,140,4047.6592836803497
6958,42.365048,-83.03544,141,4135.143823153046
6958,42.3652227,-83.0349591,142,4179.170933985053
6958,42.365401,-83.034468,143,4224.126597049358
6958,42.3654677,-83.0342838,144,4240.979749742552
6958,42.365997,-83.032822,145,4374.723504948315
6958,42.366166,-83.032357,146,4417.2981654575415
6958,42.366419,-83.031663,147,4480.8774686672
6958,42.366873,-83.030415,148,4595.162443915545
6958,42.3669309,-83.0302556,149,4609.75510751044
6958,42.367191,-83.02954,150,4675.274549079282
6958,42.367432,-83.028877,151,4735.978717755341
6958,42.367606,-83.028398,152,4779.830061277516
6958,42.367945,-83.027464,153,4865.321499961554
6958,42.3681297,-83.0269582,154,4911.673444174249
6958,42.368377,-83.026281,155,4973.732995099977
6958,42.3684638,-83.0260411,156,4995.678118103126
6958,42.3685702,-83.0257469,157,5022.588078677633
6958,42.368835,-83.025015,158,5089.5385207532445
6958,42.369309,-83.023711,159,5208.929699729918
6958,42.3693468,-83.0236079,160,5218.385196217929
6958,42.369441,-83.023351,161,5241.946537797559
6958,42.369577,-83.02298,162,5275.970517869504
6958,42.369783,-83.022416,163,5327.657211615672
6958,42.370262,-83.021108,164,5447.587753120569
6958,42.3702974,-83.0210116,165,5456.431464473179
6958,42.3705065,-83.0204417,166,5508.705025308911
6958,42.370626,-83.020116,167,5538.579428687055
6958,42.3711143,-83.0197921,168,5599.045323824021
6958,42.3712007,-83.0197348,169,5609.7437768176005
6958,42.371523,-83.019534,170,5649.196022209016
6958,42.3722598,-83.0190401,171,5740.620728180639
6958,42.3725408,-83.0188527,172,5775.453091986162
6958,42.37263,-83.0187932,173,5786.51063376981
6958,42.3727384,-83.0187206,174,5799.958920594855
6958,42.3730043,-83.0185528,175,5832.581031487027
6958,42.3730444,-83.0185262,176,5837.546586247024
6958,42.3735954,-83.0181612,177,5905.75835625313
6958,42.374041,-83.017866,178,5960.922644001991
6958,42.3741433,-83.0177982,179,5973.58817651053
6958,42.374297,-83.017697,180,5992.593436606007
6958,42.3744298,-83.0176096,181,6009.012972098744
6958,42.3746276,-83.0174795,182,6033.466342471378
6958,42.374714,-83.0174227,183,6044.146672509386
6958,42.374996,-83.017234,184,6079.125743167631
6958,42.3759182,-83.0166234,185,6193.279314882793
6958,42.375955,-83.016599,186,6197.835795497297
6958,42.3760566,-83.0165315,187,6210.420515573074
6958,42.376956,-83.015934,188,6321.823596854554
6958,42.377887,-83.015312,189,6437.267654876633
6958,42.3784222,-83.0149524,190,6503.706429640877
6958,42.3787054,-83.0147656,191,6538.736121052811
6958,42.378823,-83.014688,192,6553.283437784235
6958,42.378915,-83.0146248,193,6564.755171672142
6958,42.3791661,-83.0144524,194,6596.061983770324
6958,42.3797172,-83.014074,195,6664.773281340173
6958,42.380652,-83.013478,196,6779.669361244391
6958,42.3814936,-83.0129216,197,6883.814077457986
6958,42.381558,-83.012879,198,6891.784171843189
