ID,Lat,Lon,Sequence,Distance
8757,42.3332287,-83.0523206,1,0.0
8757,42.333074,-83.0523206,2,17.201855151463484
8757,42.332842,-83.0523207,3,42.99907944305777
8757,42.3326676,-83.0523208,4,62.39147639189008
8757,42.332495,-83.0523208,5,81.58372073063852
8757,42.3323186,-83.0523209,6,101.19850751325481
8757,42.3321203,-83.052321,7,123.24846299918897
8757,42.3320084,-83.052321,8,135.69117529074575
8757,42.3319602,-83.0523243,9,141.0576311139752
8757,42.3319294,-83.0523301,10,144.51546121263763
8757,42.3318979,-83.0523588,11,148.73852134977287
8757,42.3318789,-83.0524194,12,154.14943704963272
8757,42.3318748,-83.0524874,13,159.75770517524697
8757,42.3318869,-83.0525275,14,163.31800583403503
8757,42.3319085,-83.0525533,15,166.52214158111508
8757,42.3319508,-83.0525679,16,171.37638510414664
8757,42.3321124,-83.0525743,17,189.3531848601921
8757,42.3322098,-83.0525781,18,200.1880743108424
8757,42.3323107,-83.0525811,19,211.41035221983861
8757,42.3324912,-83.0525865,20,231.48594437466795
8757,42.3326577,-83.0525915,21,250.00446116395648
8757,42.332852,-83.0525974,22,271.615078052975
8757,42.3332527,-83.0526094,23,316.18180255504404
8757,42.3333437,-83.0525388,24,327.8465853939754
8757,42.3335217,-83.0524008,25,350.6594476765471
8757,42.3336031,-83.0523377,26,361.0915197187119
8757,42.333657,-83.052296,27,367.995874825767
8757,42.3336553,-83.0521876,28,376.9082786330525
8757,42.3336542,-83.0521206,29,382.41698672812095
8757,42.333655,-83.0520648,30,387.0045676354221
8757,42.3336584,-83.0518121,31,407.77975866054993
8757,42.333664,-83.0513942,32,442.1364666832657
8757,42.3336651,-83.0513131,33,448.8039471450218
8757,42.3336666,-83.0512018,34,457.95424275552705
8757,42.3335863,-83.0512022,35,466.88325590259154
8757,42.3325845,-83.0511971,36,578.2791222502954
8757,42.3325083,-83.0511967,37,586.7522394577474
8757,42.3324294,-83.0511961,38,595.5256578004595
8757,42.3318295,-83.0511878,39,662.234983350005
8757,42.3316661,-83.0511872,40,680.4043013052227
8757,42.3315479,-83.0511855,41,693.5482845123377
8757,42.3315231,-83.0511837,42,696.3098854092323
8757,42.331466,-83.0511752,43,702.6974461257103
8757,42.3314606,-83.0511734,44,703.3158607271517
8757,42.3314368,-83.0511655,45,706.0408115591455
8757,42.3313884,-83.0511495,46,711.5810268080122
8757,42.3312868,-83.0511056,47,723.4407874375199
8757,42.3311339,-83.0510136,48,742.0486150744887
8757,42.3309236,-83.0508421,49,769.3537797304228
8757,42.3308393,-83.0507115,50,783.6058681426713
8757,42.3307322,-83.0506355,51,797.054068190551
8757,42.3307102,-83.0506199,52,799.8160955236045
8757,42.3306325,-83.0505647,53,809.5750338174063
8757,42.3305384,-83.0504906,54,821.6823499148859
8757,42.3304664,-83.0504349,55,830.9052204676201
8757,42.3304071,-83.050389,56,838.5022958797255
8757,42.3302187,-83.0502432,57,862.6376005623632
8757,42.3301179,-83.0501652,58,875.5504525294868
8757,42.3300066,-83.050079,59,889.8114615651613
8757,42.3299744,-83.0500541,60,893.9357231235202
8757,42.3298747,-83.0499769,61,906.7097632852058
8757,42.3297782,-83.0499021,62,919.0769888297827
8757,42.3296635,-83.0498133,63,933.7723061740232
8757,42.3295799,-83.0497487,64,944.4781064105546
8757,42.3295214,-83.0497035,65,951.9694221224233
8757,42.3291983,-83.0494535,66,993.3591266772024
8757,42.329187,-83.049447,67,994.7245243397596
8757,42.3291204,-83.0494084,68,1002.7812808793543
8757,42.3289897,-83.0493331,69,1018.5778004408369
8757,42.3288165,-83.0492334,70,1039.5081639533216
8757,42.3287451,-83.0491923,71,1048.1364922963733
8757,42.328671,-83.049134,72,1057.668493023958
8757,42.3286188,-83.0490929,73,1064.3846008176324
8757,42.3283623,-83.0488911,74,1097.379698854247
8757,42.328259,-83.0488098,75,1110.669003074476
8757,42.3280493,-83.0486448,76,1137.6447915054948
8757,42.3279637,-83.0485774,77,1148.6583023593373
8757,42.3280137,-83.0484631,78,1159.5761661663328
8757,42.3280839,-83.0483012,79,1175.0056131448798
8757,42.3284188,-83.0475292,80,1248.5878388636224
8757,42.3284456,-83.0474675,81,1254.4706013669836
8757,42.3284846,-83.0473774,82,1263.0535069912924
8757,42.328505,-83.0473303,83,1267.5409517807702
8757,42.3287891,-83.0466751,84,1329.982856133154
8757,42.3289641,-83.0462714,85,1368.4535139962766
8757,42.3290033,-83.0461809,86,1377.075980000335
8757,42.3290533,-83.0460654,87,1388.0787223128712
8757,42.329112,-83.0459304,88,1400.9536072502738
8757,42.3291389,-83.0458627,89,1407.2717869627288
8757,42.32932,-83.0454077,90,1449.7514429996122
8757,42.3293844,-83.0453042,91,1460.8720904605707
8757,42.3294504,-83.0451574,92,1474.9960928002483
8757,42.3295065,-83.0450328,93,1486.988846201526
8757,42.3295594,-83.0449087,94,1498.7647951024837
8757,42.3296603,-83.0446743,95,1521.0619521336898
8757,42.3298344,-83.0442696,96,1559.5527184479583
8757,42.3298458,-83.0442434,97,1562.0518202095066
8757,42.3304875,-83.042768,98,1702.7680279346496
8757,42.3305246,-83.0426826,99,1710.9105777121129
8757,42.3306038,-83.0425005,100,1728.2782031359043
8757,42.3306433,-83.0424083,101,1737.03803913641
8757,42.3306967,-83.042284,102,1748.8559102949685
8757,42.3309946,-83.0415911,103,1814.7461497271445
8757,42.33104,-83.041492,104,1824.329824759955
8757,42.3310849,-83.0413878,105,1834.24418948597
8757,42.3311148,-83.0413186,106,1840.8329628081176
8757,42.3311268,-83.0412907,107,1843.486334440695
8757,42.3314943,-83.0404385,108,1924.5867318540268
8757,42.3315417,-83.0403286,109,1935.045837240336
8757,42.3316014,-83.0401955,110,1947.8432908243524
8757,42.3316605,-83.0402334,111,1955.115995447338
8757,42.3317301,-83.0402778,112,1963.6725985380212
8757,42.3323357,-83.040664,113,2038.120214165132
8757,42.3324011,-83.0407055,114,2046.1527338128965
8757,42.3324843,-83.0407603,115,2056.4425446738514
