ID,Lat,Lon,Sequence,Distance
1158,42.1065524,-83.1646815,1,0.0
1158,42.1065737,-83.1646627,2,2.83105949750113
1158,42.1065986,-83.1646558,3,5.657719393627712
1158,42.1066237,-83.1646614,4,8.486687393713707
1158,42.1066455,-83.164679,5,11.312298853357127
1158,42.106661,-83.1647061,6,14.135157948235584
1158,42.1066682,-83.164739,7,16.9648709259758
1158,42.1067821,-83.1647232,8,29.69686710897072
1158,42.1069549,-83.1647073,9,48.956068790738115
1158,42.1071636,-83.1646881,10,72.21643992896418
1158,42.107274,-83.164678,11,84.5206027756861
1158,42.10744,-83.164681,12,102.98061960724827
1158,42.107573,-83.164675,13,117.7778254354599
1158,42.107772,-83.164659,14,139.9449464299271
1158,42.10772,-83.163343,15,248.6607520756579
1158,42.10764,-83.161233,16,422.95015922772984
1158,42.1076318,-83.1609571,17,445.7285140856157
1158,42.10763,-83.160898,18,450.6080173507754
1158,42.107633,-83.160733,19,464.2236175560206
1158,42.1078314,-83.1607169,20,486.3246344619705
1158,42.1078864,-83.1607124,21,492.45161157250004
1158,42.109187,-83.160607,22,637.332866979618
1158,42.110317,-83.160518,23,763.1974390718208
1158,42.110464,-83.16052,24,779.5439258641283
1158,42.1104883,-83.1605179,25,782.2515098313767
1158,42.11065,-83.160504,26,800.2682526358718
1158,42.1108064,-83.1604913,27,817.6906648647027
1158,42.114121,-83.160222,28,1186.926192111338
1158,42.1142367,-83.1602123,29,1199.8163011115562
1158,42.114264,-83.16021,30,1202.8578451601334
1158,42.1145044,-83.1601933,31,1229.6245744382265
1158,42.115562,-83.16012,32,1347.3796491971575
1158,42.117024,-83.160028,33,1510.123644138681
1158,42.117945,-83.159962,34,1612.6787544056647
1158,42.119175,-83.1598492,35,1749.7645903375972
1158,42.119297,-83.159838,36,1763.3617869311859
1158,42.1194538,-83.1598293,37,1780.8119111339222
1158,42.121022,-83.159742,38,1955.336388398282
1158,42.1235484,-83.1595602,39,2236.659109082548
1158,42.123662,-83.159552,40,2249.3089432066886
1158,42.1237554,-83.1595459,41,2259.7067271276746
1158,42.125541,-83.15943,42,2458.4863352849375
1158,42.126304,-83.159362,43,2543.5132037583176
1158,42.1264092,-83.1593585,44,2555.214470677258
1158,42.126502,-83.159352,45,2565.5472740620703
1158,42.1266994,-83.1593418,46,2587.5132651132503
1158,42.126831,-83.159335,47,2602.1572590921774
1158,42.1270654,-83.1593205,48,2628.248766601023
1158,42.1273537,-83.1593026,49,2660.3402337532157
1158,42.128311,-83.159247,50,2766.885845241942
