shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
9308,42.632592,-83.29197,1,0.0
9308,42.6323909,-83.291824,2,25.35122457437965
9308,42.6323965,-83.2913541,3,63.797703606419844
9308,42.6324179,-83.2904029,4,141.64954129989977
9308,42.6324243,-83.2901647,5,161.14911606073875
9308,42.6324452,-83.2893831,6,225.132187845202
9308,42.632464,-83.2886839,7,282.370259463504
9308,42.6326959,-83.2886882,8,308.1587622645859
9308,42.6329245,-83.2886925,9,333.5803564218385
9308,42.6332717,-83.2886679,10,372.2396504006494
9308,42.633502,-83.2886409,11,397.9429216595141
9308,42.6337166,-83.2885946,12,422.10408281413646
9308,42.6342083,-83.2885364,13,476.9855357437441
9308,42.6343498,-83.2885202,14,492.77533033442336
9308,42.6345658,-83.2884996,15,516.8524806576743
9308,42.636039,-83.2883588,16,681.0692739975776
9308,42.6363472,-83.2883571,17,715.3398325425264
9308,42.6364951,-83.2883622,18,731.790852969717
9308,42.6367497,-83.288393,19,760.2129735330498
9308,42.6373708,-83.2884902,20,829.7323340154996
9308,42.6380208,-83.2885996,21,902.5609430115829
9308,42.6383636,-83.2886305,22,940.7622766772441
9308,42.6389973,-83.2886584,23,1011.2634501614904
9308,42.6395026,-83.2886798,24,1067.477508145566
9308,42.6397505,-83.288718,25,1095.219266807592
9308,42.6399116,-83.2887535,26,1113.3666022721504
9308,42.6400791,-83.2888001,27,1132.3778051138631
9308,42.6402907,-83.2888979,28,1157.2294302516414
9308,42.6404313,-83.2889842,29,1174.3832362910073
9308,42.6405779,-83.2890741,30,1192.2662755465058
9308,42.6405184,-83.2891726,31,1202.6916310817674
9308,42.6404406,-83.2893881,32,1222.327307034229
9308,42.6403484,-83.2896437,33,1245.6130254828497
9308,42.6402328,-83.2900308,34,1279.7864246487188
9308,42.6399988,-83.2906365,35,1335.7480610610064
9308,42.6399189,-83.2907957,36,1351.512312786605
9308,42.6397977,-83.2907138,37,1366.5623865469224
9308,42.6392117,-83.2905233,38,1433.5599398436502
9308,42.6391777,-83.2907401,39,1451.69242013962
9308,42.6390778,-83.2912925,40,1498.2235035886574
9308,42.6389648,-83.291874,41,1547.4212128838628
9308,42.6389448,-83.2919789,42,1556.285440067531
9308,42.6389228,-83.2920938,43,1565.9972986292416
9308,42.6388284,-83.2926535,44,1612.968201870686
9308,42.6395085,-83.2928887,45,1691.0007683179542
9308,42.6399951,-83.2930609,46,1746.9115987974897
9308,42.6406147,-83.2932685,47,1817.8698195400837
9308,42.6406526,-83.2932812,48,1822.2102536577281
9308,42.6407733,-83.293387,49,1838.1796853598935
9308,42.6409061,-83.2935684,50,1859.1133509889387
9308,42.6411118,-83.2938493,51,1891.533853481242
9308,42.6412465,-83.294045,52,1913.4559753832707
9308,42.6420622,-83.29523,53,2046.2030145759838
9308,42.6425138,-83.2958677,54,2118.6069117609673
9308,42.6425608,-83.2959341,55,2126.1441597175262
9308,42.6429466,-83.2964691,56,2187.42423180426
9308,42.643279,-83.2969693,57,2242.560577071348
9308,42.643617,-83.297457,58,2297.3675336222786
9308,42.6437324,-83.2976271,59,2316.2944497132517
9308,42.643898,-83.2978713,60,2343.461020465435
9308,42.6439487,-83.2979462,61,2351.7864883392995
9308,42.644098,-83.298167,62,2376.317318435017
9308,42.644455,-83.2986593,63,2432.8610104457284
9308,42.644541,-83.2987779,64,2446.4825469310517
9308,42.6447991,-83.2991338,65,2487.360730122925
9308,42.644996,-83.299426,66,2519.772782347903
9308,42.645356,-83.29996,67,2579.018348810378
9308,42.6460815,-83.3010025,68,2696.399325959188
9308,42.6461761,-83.301136,69,2711.5608875020903
9308,42.6463409,-83.3013734,70,2738.259496629877
9308,42.64648,-83.301573,71,2760.748268288273
9308,42.6466764,-83.3018508,72,2792.262897168428
9308,42.646818,-83.302051,73,2814.979042907566
9308,42.6469031,-83.3021736,74,2828.7663214644103
9308,42.647055,-83.3023922,75,2853.3619898058337
9308,42.647632,-83.303223,76,2946.8155783410843
9308,42.648058,-83.303841,77,3016.0873812175823
9308,42.648506,-83.304502,78,3089.6004222741503
9308,42.6488049,-83.3049214,79,3137.3624742970655
9308,42.648945,-83.305118,80,3159.75053714943
9308,42.649254,-83.3055661,81,3209.986445234637
9308,42.649834,-83.306407,82,3304.2684588422308
9308,42.65092,-83.307944,83,3478.576907448712
9308,42.6521293,-83.3096282,84,3671.0696366142297
9308,42.6523313,-83.3099324,85,3704.5871940279653
9308,42.6526627,-83.310403,86,3757.87053944532
9308,42.6527948,-83.3105842,87,3778.7357372524543
9308,42.6528686,-83.3106879,88,3790.5367233648312
9308,42.6529423,-83.3107916,89,3802.3299726645764
9308,42.6529834,-83.3108494,90,3808.904902954677
9308,42.653102,-83.311023,91,3828.282045492268
9308,42.6532706,-83.3112726,92,3855.9972506091644
9308,42.6534017,-83.3114667,93,3877.548978189019
9308,42.6535041,-83.3116183,94,3894.382155956822
9308,42.6536497,-83.3118338,95,3918.3134168697206
9308,42.6542136,-83.3126417,96,4009.4003553734015
9308,42.654928,-83.313652,97,4124.015133134588
9308,42.6562366,-83.3154991,98,4333.751577052728
9308,42.656407,-83.3157355,99,4360.820647568621
9308,42.6571029,-83.3167213,100,4472.563384904762
9308,42.6577912,-83.3176972,101,4583.13622912071
9308,42.6584039,-83.3185829,102,4682.5709805361885
9308,42.6584799,-83.3186919,103,4694.853622185439
9308,42.6591505,-83.3196689,104,4804.137862615089
9308,42.6601477,-83.3211143,105,4966.201939358422
9308,42.660746,-83.321964,106,5062.3971922097335
9308,42.6614638,-83.3229811,107,5177.668612860962
9308,42.6630096,-83.3251714,108,5425.903161698574
9308,42.664354,-83.3270764,109,5641.797171297673
9308,42.6643912,-83.327134,110,5648.065465799241
9308,42.6645009,-83.3271882,111,5661.043645255608
9308,42.664871,-83.3276839,112,5718.804822182502
9308,42.6651276,-83.3280402,113,5759.582643809312
9308,42.6652182,-83.3281686,114,5774.132928347071
9308,42.6653981,-83.3284235,115,5803.0212868571925
9308,42.6656925,-83.328852,116,5850.970711927914
9308,42.6659375,-83.3292181,117,5891.445330739777
9308,42.6660103,-83.3293265,118,5903.448856083906
9308,42.666418,-83.32991,119,5969.26162670303
9308,42.6666375,-83.3302126,120,6004.015818734858
9308,42.6666885,-83.3302829,121,6012.0903516762355
9308,42.6666904,-83.33041,122,6022.484525640613
9308,42.6669535,-83.3307978,123,6065.626629957813
9308,42.6670655,-83.3309579,124,6083.694537980227
9308,42.6672688,-83.3312412,125,6116.060574338344
9308,42.6674191,-83.3314631,126,6140.727897465485
9308,42.6676971,-83.3318523,127,6185.0920173149525
9308,42.6678851,-83.3321156,128,6215.099459569442
9308,42.6680679,-83.3323806,129,6244.808165061617
9308,42.6683371,-83.3327749,130,6288.800516347413
9308,42.668502,-83.3330104,131,6315.389018389797
9308,42.6692944,-83.3341428,132,6443.199215794853
9308,42.6698557,-83.3349448,133,6533.725290021687
9308,42.669909,-83.335021,134,6542.324035706264
9308,42.669934,-83.3350568,135,6546.360708206094
9308,42.67002,-83.33518,136,6560.249700885879
9308,42.6701042,-83.3352999,137,6573.805271145151
9308,42.6703684,-83.3356947,138,6617.450667889689
9308,42.670735,-83.336199,139,6675.430385976669
9308,42.67125,-83.336934,140,6758.438187650702
9308,42.6717281,-83.3376178,141,6835.584755700992
9308,42.6718795,-83.3378343,142,6860.0123927752575
9308,42.67198,-83.337978,143,6876.226740797152
9308,42.6726,-83.338863,144,6976.165989287181
9308,42.673216,-83.339746,145,7075.6797383742905
9308,42.67356,-83.340246,146,7131.662447691375
9308,42.673765,-83.340544,147,7165.026240511152
9308,42.673875,-83.340703,148,7182.874937734406
9308,42.674078,-83.341084,149,7221.341969591403
9308,42.6741582,-83.3412402,150,7236.917441828897
9308,42.674231,-83.341382,151,7251.0565997814565
9308,42.6742527,-83.3414321,152,7255.810322423382
9308,42.674363,-83.341687,153,7279.99044046803
9308,42.674526,-83.342093,154,7317.808179441013
9308,42.674763,-83.342847,155,7384.846360001997
9308,42.674798,-83.342987,156,7396.935221930212
9308,42.674879,-83.343314,157,7425.144588172906
9308,42.674962,-83.343727,158,7460.1467382590945
9308,42.675028,-83.344195,159,7499.1040231878205
9308,42.675037,-83.344283,160,7506.367438715873
9308,42.675072,-83.344633,161,7535.243959333743
9308,42.675145,-83.345897,162,7638.896216932719
9308,42.6751724,-83.3463715,163,7677.806750224515
9308,42.6751883,-83.3466472,164,7700.414856698062
9308,42.6752177,-83.3471561,165,7742.146389778686
9308,42.675233,-83.347421,166,7763.869051795008
9308,42.6752438,-83.3476073,167,7779.14660166021
9308,42.675278,-83.348195,168,7827.342122994902
9308,42.6752911,-83.3484343,169,7846.9593637000935
9308,42.6753174,-83.3489152,170,7886.382167357669
9308,42.675325,-83.349055,171,7897.842193035497
9308,42.6753324,-83.3491529,172,7905.887826607315
9308,42.6753395,-83.349247,173,7913.621022002241
9308,42.675353,-83.349424,174,7928.16864311578
9308,42.6753699,-83.3496533,175,7947.008148722323
9308,42.6753988,-83.3500437,176,7979.08517780218
9308,42.67541,-83.350196,177,7991.598005878873
9308,42.675429,-83.350418,178,8009.869310589414
9308,42.675442,-83.350562,179,8021.729886922861
9308,42.675603,-83.352394,180,8172.563865523383
9308,42.675605,-83.352419,181,8174.619701297014
9308,42.675718,-83.353705,182,8280.49943537257
9308,42.6758402,-83.3550987,183,8395.242703446907
9308,42.67586,-83.355324,184,8413.79222458021
9308,42.6758795,-83.3554791,185,8426.655793859862
9308,42.675927,-83.355858,186,8458.078135424299
9308,42.6759809,-83.3561847,187,8485.450214877586
9308,42.6760115,-83.3563228,188,8497.241539160159
9308,42.6760306,-83.3564369,189,8506.807982610953
9308,42.676076,-83.356697,190,8528.662286012905
9308,42.6761758,-83.3571419,191,8566.688249055649
9308,42.6762093,-83.3572912,192,8579.449320878786
