shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
8022,42.4905501,-83.1170917,1,0.0
8022,42.4905469,-83.1172122,2,9.886668963417348
8022,42.4905432,-83.117347,3,20.94710058493942
8022,42.4905344,-83.1176744,4,47.809732396911386
8022,42.490531,-83.117802,5,58.27898393243892
8022,42.4905028,-83.118898,6,148.19902395949282
8022,42.490501,-83.118967,7,153.86014591955262
8022,42.490499,-83.119035,8,159.4401681871968
8022,42.490471,-83.12012,9,248.45809383674282
8022,42.4904466,-83.1210507,10,324.8181330152089
8022,42.490442,-83.121224,11,339.0369009969611
8022,42.4904364,-83.1214479,12,357.4059224883686
8022,42.490416,-83.122264,13,424.35970432341503
8022,42.49039,-83.123317,14,510.74786159820917
8022,42.4903763,-83.1238756,15,556.5750964948415
8022,42.4903698,-83.1241411,16,578.3565304500304
8022,42.490363,-83.124421,17,601.3191396274373
8022,42.4903596,-83.1245502,18,611.9195259231516
8022,42.4903574,-83.1246342,19,618.8113766043988
8022,42.4903494,-83.1249404,20,643.9337383347188
8022,42.490331,-83.125645,21,701.7430430358007
8022,42.490297,-83.126989,22,812.0080766348248
8022,42.4902684,-83.1280258,23,897.0791657874412
8022,42.490263,-83.12822,24,913.0137685374973
8022,42.4902598,-83.1283367,25,922.5891130329866
8022,42.49023,-83.129414,26,1010.983689658372
8022,42.490228,-83.129474,27,1015.9083721397685
8022,42.490212,-83.130032,28,1061.695781119148
8022,42.490197,-83.130591,29,1107.5609556667143
8022,42.490171,-83.1315018,30,1182.2973655438077
8022,42.490166,-83.1316786,31,1196.8046309056651
8022,42.490161,-83.1318442,32,1210.3942804104788
8022,42.4901446,-83.1323834,33,1254.6432589799506
8022,42.490131,-83.132833,34,1291.5389586516167
8022,42.490098,-83.133948,35,1383.036390275165
8022,42.490081,-83.134519,36,1429.8933904883736
8022,42.490051,-83.1356265,37,1520.76357480578
8022,42.490048,-83.135739,38,1529.993990869062
8022,42.4900427,-83.1359265,39,1545.3792603435165
8022,42.490017,-83.136829,40,1619.4345184934095
8022,42.490008,-83.13715,41,1645.7738014305637
8022,42.4900025,-83.1373522,42,1662.3643859663391
8022,42.48998,-83.138158,43,1728.4830033198066
8022,42.489971,-83.138482,44,1755.0681097667298
8022,42.4899491,-83.1393216,45,1823.953883885609
8022,42.4899463,-83.1394281,46,1832.6918656837215
8022,42.48994,-83.1396709,47,1852.6124961277628
8022,42.489937,-83.1397857,48,1862.0313956081764
8022,42.4899195,-83.1404228,49,1914.3064515109259
8022,42.4899167,-83.1405251,50,1922.7002872765759
8022,42.4899073,-83.1408808,51,1951.8845343612138
8022,42.4899033,-83.1410331,52,1964.3802506651496
8022,42.4898925,-83.1414433,53,1998.0359265903915
8022,42.4898898,-83.1415456,54,2006.4293608756052
8022,42.489879,-83.141957,55,2040.1833752932434
8022,42.4898673,-83.1425283,56,2087.0450531466136
8022,42.4898644,-83.1426691,57,2098.5944215056443
8022,42.4898586,-83.1429505,58,2121.6767672659175
8022,42.4898572,-83.1430209,59,2127.4512996211824
8022,42.4898571,-83.1430412,60,2129.1158311351755
8022,42.4898434,-83.1435824,61,2173.5175602090007
8022,42.4898416,-83.1436488,62,2178.965693747753
8022,42.4898318,-83.1440536,63,2212.1750816224485
8022,42.4898299,-83.14413,64,2218.4430483130673
8022,42.489826,-83.14429,65,2231.5693873679866
8022,42.4898208,-83.1444623,66,2245.708925964361
8022,42.4898179,-83.1445579,67,2253.5542631783896
8022,42.4898112,-83.144782,68,2271.9444063572187
8022,42.489808,-83.14489,69,2280.806996988819
8022,42.4898075,-83.144906,70,2282.1200923197894
8022,42.4898068,-83.1449292,71,2284.0239648916363
8022,42.489804,-83.1450222,72,2291.655840682418
8022,42.4897893,-83.145518,73,2332.3417479780196
8022,42.4897864,-83.1456127,74,2340.113356693029
8022,42.4897781,-83.1459965,75,2371.5965277572536
8022,42.4897794,-83.1461211,76,2381.814114817488
8022,42.4897767,-83.1462159,77,2389.5930271339944
8022,42.4897702,-83.146446,78,2408.4738940738885
8022,42.4897681,-83.1465216,79,2414.677106013795
8022,42.4897614,-83.1466369,80,2424.160429014197
8022,42.4897545,-83.1467633,81,2434.552948017826
8022,42.4897511,-83.1468967,82,2445.4976038296877
8022,42.48973,-83.1477251,83,2513.4627287168796
8022,42.489774,-83.1477955,84,2521.02965743125
8022,42.489771,-83.1480711,85,2543.6299160075173
8022,42.4897215,-83.1481408,86,2551.5644873417255
8022,42.4897167,-83.1483589,87,2569.455555081878
8022,42.489711,-83.148542,88,2584.4822094989536
8022,42.4896108,-83.148442,89,2598.315866747855
8022,42.489297,-83.1481175,90,2642.1961284760428
8022,42.489185,-83.1480089,91,2657.5059949465144
8022,42.4891423,-83.1479803,92,2662.8015697882424
8022,42.489067,-83.14793,93,2672.1352365737707
8022,42.488803,-83.147878,94,2701.7987325530216
8022,42.488769,-83.147877,95,2705.580249142315
8022,42.4887517,-83.1477295,96,2717.8267222901854
8022,42.488747,-83.147689,97,2721.1884420299675
8022,42.488715,-83.147624,98,2727.5968250366614
8022,42.4884514,-83.1474025,99,2762.078702078095
8022,42.488308,-83.147282,100,2780.837184108916
8022,42.487983,-83.14699,101,2824.1875494657697
8022,42.4877371,-83.1467503,102,2857.8615880542498
8022,42.4875746,-83.146592,103,2880.109769047082
8022,42.4873091,-83.1465941,104,2909.632524254181
8022,42.4872187,-83.1465948,105,2919.6847094994946
8022,42.4871294,-83.1465904,106,2929.6209689257057
8022,42.4870481,-83.1465864,107,2938.6670646216694
8022,42.4870203,-83.1465849,108,2941.7607296184474
8022,42.4863776,-83.1465501,109,3013.282656996616
8022,42.4863006,-83.1465505,110,3021.8447291732004
8022,42.4859609,-83.1465406,111,3059.626368115264
8022,42.4856833,-83.1465325,112,3090.5012249451624
8022,42.4856125,-83.1465304,113,3098.375708834151
8022,42.48553,-83.146528,114,3107.5514010275515
8022,42.4854478,-83.1465269,115,3116.692069059856
8022,42.4853908,-83.1465242,116,3123.034045680117
8022,42.4851085,-83.1465109,117,3154.44331360315
8022,42.4847537,-83.1464965,118,3193.912940876052
8022,42.484667,-83.146493,119,3203.5578122155066
8022,42.4845988,-83.1464902,120,3211.1447812731612
8022,42.4842254,-83.146475,121,3252.6836714758015
8022,42.4837537,-83.1464559,122,3305.1576983016275
8022,42.4835247,-83.1464466,123,3330.6327541612777
8022,42.483362,-83.14644,124,3348.7322624773183
8022,42.4832828,-83.1464368,125,3357.542809317562
8022,42.4832344,-83.1464348,126,3362.9271421732064
8022,42.4830103,-83.1464257,127,3387.8570963033753
8022,42.482449,-83.146403,128,3450.2985620608983
8022,42.4817351,-83.1463739,129,3529.716480659891
8022,42.481591,-83.146368,130,3545.7469727771913
8022,42.4814423,-83.1463618,131,3562.289473625661
8022,42.480604,-83.146327,132,3655.5478560990146
8022,42.479578,-83.146275,133,3769.7135219565143
8022,42.4787285,-83.1462356,134,3864.228859090159
8022,42.4785701,-83.1462283,135,3881.852306816086
8022,42.4785009,-83.146224,136,3889.5550721386517
8022,42.4784317,-83.14622,137,3897.256750342613
8022,42.4775554,-83.14617,138,3994.7831062745718
8022,42.4773557,-83.1461572,139,4017.013531843914
8022,42.4770449,-83.1462068,140,4051.8114869178
8022,42.4769759,-83.1462199,141,4059.558791041674
8022,42.4769158,-83.146245,142,4066.5514597573642
