ID,Lat,Lon,Sequence,Distance
5702,42.5429075,-83.1908826,1,0.0
5702,42.5429037,-83.1910047,2,10.01198987257089
5702,42.5429181,-83.1911178,3,19.41506566396173
5702,42.5429764,-83.1911916,4,28.27960098104061
5702,42.543063,-83.1912156,5,38.10776697254488
5702,42.5439783,-83.1912485,6,139.92016654191835
5702,42.5442862,-83.1912596,7,174.16915878241423
5702,42.5450871,-83.1912883,8,263.25620721614325
5702,42.5457386,-83.1911867,9,336.17627797702676
5702,42.5463464,-83.1911685,10,403.77699833142134
5702,42.5465011,-83.1911764,11,420.9910232322047
5702,42.5473436,-83.1912195,12,514.7392601455498
5702,42.5473481,-83.1909331,13,538.2063100931863
5702,42.5473519,-83.1906909,14,558.0516850087116
5702,42.5473559,-83.1904167,15,580.5183833268212
5702,42.547375,-83.189528,16,653.3510989018203
5702,42.5473764,-83.1894421,17,660.3896932769873
5702,42.5473979,-83.1880965,18,770.6462797443359
5702,42.5474112,-83.1876044,19,810.9858940298743
5702,42.5474147,-83.1874126,20,826.7028362675503
5702,42.5474329,-83.1866257,21,891.1968868101515
5702,42.547441,-83.1862745,22,919.9810312259009
5702,42.5474434,-83.1861,23,934.2784343868
5702,42.5475893,-83.1861078,24,950.5143524775286
5702,42.5476544,-83.1861113,25,957.7588181647733
5702,42.5477061,-83.1861141,26,963.5121699825679
5702,42.5483434,-83.1861483,27,1034.432055671075
5702,42.5483767,-83.1861495,28,1038.1361513545078
5702,42.5494971,-83.186236,29,1162.9202939405036
5702,42.5496224,-83.1862473,30,1176.8837335698609
5702,42.5497375,-83.1862579,31,1189.7116910405614
5702,42.5505156,-83.1863298,32,1276.4326984296972
5702,42.5514307,-83.1863826,33,1378.2790537510307
5702,42.5516062,-83.1863901,34,1397.8034314140828
5702,42.5517289,-83.1863967,35,1411.457755999344
5702,42.5529791,-83.1864639,36,1550.5825908726365
5702,42.5542979,-83.1865348,37,1697.3414115359526
5702,42.5543493,-83.1865376,38,1703.0614305721574
5702,42.5547802,-83.1865638,39,1751.0233604251148
5702,42.5553693,-83.1865925,40,1816.5704599975784
